"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HN02","HN02_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","HX02","HX02_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LN02","LN02_ATTRIBUTES","LX01","LX01_ATTRIBUTES","LX02","LX02_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MN02","MN02_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MX02","MX02_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USC00155097","1973-07","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","353.1","0","181.1","1,0","9",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0","1,0","30","1,0","7","1,0","","","19730712",",,0","19730731","+,,0","19730731","+,,0","4","","19730722",",,0","19730703",",1,0","10.6",",0,12,","0",",,0,31,+","0",",,0,31,+","61.0",",,0,22,","33.3","1,0,03,","0.0","0","","","","","0.0","1,0","","","","","","","","","","","","","","","","","","","","","127.5",",,,0","0",",,,0","24.34","1,0","30.71","1,,,0","17.97",",,,0","",""
"USC00155097","1973-08","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","509.8","0","156.7",",0","4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","9",",0","","","19730823",",,0","19730831","+,,0","19730831","+,,0","2","","19730810",",,0","19730830",",,0","10.6",",0,23,","0",",,0,31,+","0",",,0,31,+","6.9",",,0,10,","34.4",",0,30,","0.0","0","","","","","0.0",",0","","","","","","","","","","","","","","","","","","","","","15.5",",,,0","0",",,,0","23.39",",0","30.40",",,,0","16.38",",,,0","",""
"USC00155097","1973-09","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","635.5","0","125.7",",0","7",",0","5",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","5",",0","","","19730919",",,0","19730930","+,,0","19730930","+,,0","2","","19730909",",,0","19730904",",,0","3.3",",0,19,","0",",,0,30,+","0",",,0,30,+","34.5",",,0,09,","34.4",",0,04,","10.0","0","","","","","10.0",",0","","","","","","","","","","","","","","","","","","","","","93.9",",,,0","0",",,,0","22.19",",0","29.17",",,,0","15.21",",,,0","",""
"USC00155097","1973-10","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","666.8","0","31.3",",0","8",",0","6",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","26",",0","0",",0","","","19731017",",,0","19731031","+,,0","19731031","+,,0","","","19731028",",,0","19731004",",,0","-2.2",",0,17,","0",",,0,31,+","0",",,0,31,+","19.8",",,0,28,","30.0",",0,04,","101.8","0","","","","","91.8",",0","","","","","","","","","","","","","","","","","","","","","66.5",",,,0","0",",,,0","16.38",",0","23.73",",,,0","9.03",",,,0","",""
"USC00155097","1973-11","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","667.4","0","0.6","1,0","12",",0","10",",0","5",",0","0",",0","0",",0","0","1,0","8","1,0","0",",0","2",",0","0",",0","","","19731110",",1,0","19731130","+,,0","19731130","+,,0","3","","19731128",",,0","19731114",",,0","-8.9","1,0,10,","0",",,0,30,+","0",",,0,30,+","48.3",",,0,28,","23.3",",0,14,","335.6","0","","","","","233.8",",0","","","","","","","","","","","","","","","","","","","","","211.9",",,,0","0",",,,0","10.19","1,0","16.01",",,,0","4.37","1,,,0","",""
"USC00155097","1973-12","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","667.4","0","0.0",",0","8",",0","8",",0","1",",0","6",",0","2",",0","0",",0","20",",0","3",",0","0",",0","0",",0","","","19731222",",,0","19731221","+,,0","19731215",",,0","","","19731220",",,0","19731202",",,0","-14.4",",0,22,","25",",,0,21,+","56",",,0,15,","35.6",",,0,20,","20.0",",0,02,","800.3","0","","","","","464.7",",0","","","","","","","","","","","","","","","","","","","","","101.0",",,,0","89",",,,0","3.34",",0","8.35",",,,0","-1.66",",,,0","",""
"USC00155097","1974-01","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","0.0","0","0.0",",0","13",",0","10",",0","2",",0","0",",0","0",",0","0",",0","14",",0","6",",0","0",",0","0",",0","","","19740102",",,0","19740108","+,,0","19740107","+,,0","3","","19740110",",,0","19740118","+,,0","-10.0",",0,02,","0",",T,0,08,+","0",",T,0,07,+","78.7",",,0,10,","20.6",",0,18,+","1195.2","0","","","","","394.9",",0","","","","","","","","","","","","","","","","","","","","","221.8",",,,0","0",",T,,0","5.59",",0","9.55",",,,0","1.64",",,,0","",""
"USC00155097","1974-02","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","0.0","0","0.0",",0","8",",0","5",",0","0",",0","1",",0","1",",0","0",",0","17",",0","2",",0","1",",0","0",",0","","","19740226",",,0","19740208",",,0","19740208",",,0","","","19740222",",,0","19740201",",,0","-13.9",",0,26,","25",",,0,08,","51",",,0,08,","17.3",",,0,22,","21.7",",0,01,","1566.4","0","","","","","371.2",",0","","","","","","","","","","","","","","","","","","","","","52.1",",,,0","51",",,,0","5.08",",0","11.29",",,,0","-1.14",",,,0","",""
"USC00155097","1974-03","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","9.8","0","9.8",",0","11",",0","9",",0","0",",0","0",",0","0",",0","0",",0","10",",0","0",",0","10",",0","0",",0","","","19740322",",,0","19740324",",,0","19740324",",,0","1","","19740316",",,0","19740308",",,0","-7.2",",0,22,","0",",T,0,24,","8",",,0,24,","21.8",",,0,16,","27.2",",0,08,","1787.8","0","","","","","221.4",",0","","","","","","","","","","","","","","","","","","","","","88.4",",,,0","8",",,,0","11.50",",0","18.23",",,,0","4.78",",,,0","",""
"USC00155097","1974-04","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","28.7","0","18.9",",0","7",",0","6",",0","0",",0","0",",0","0",",0","0",",0","5",",0","0",",0","17",",0","0",",0","","","19740409",",,0","19740430","+,,0","19740430","+,,0","3","","19740408",",,0","19740403",",,0","-2.2",",0,09,","0",",,0,30,+","0",",,0,30,+","22.9",",,0,08,","28.9",",0,03,","1916.7","0","","","","","128.9",",0","","","","","","","","","","","","","","","","","","","","","61.7",",,,0","0",",,,0","14.67",",0","22.17",",,,0","7.16",",,,0","",""
"USC00155097","1974-05","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","90.9","0","62.2","1,0","13",",0","10",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0","1,0","25","1,0","0","1,0","","","19740507",",,0","19740531","+,,0","19740531","+,,0","3","","19740530",",,0","19740520","+,1,0","2.2",",0,07,","0",",,0,31,+","0",",,0,31,+","36.8",",,0,30,","31.1","1,0,20,+","1965.4","0","","","","","48.7","1,0","","","","","","","","","","","","","","","","","","","","","143.3",",,,0","0",",,,0","18.80","1,0","24.72","1,,,0","12.89",",,,0","",""
"USC00155097","1974-06","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","158.6","0","67.7",",0","12",",0","9",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","0",",0","","","19740626","+,,0","19740630","+,,0","19740630","+,,0","2","","19740601",",,0","19740620",",,0","7.2",",0,26,+","0",",,0,30,+","0",",,0,30,+","66.8",",,0,01,","31.1",",0,20,","1983.0","0","","","","","17.6",",0","","","","","","","","","","","","","","","","","","","","","165.2",",,,0","0",",,,0","20.00",",0","26.37",",,,0","13.64",",,,0","",""
"USC00155097","1974-07","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","322.5","0","163.9",",0","6",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","3",",0","","","19740731","+,,0","19740731","+,,0","19740731","+,,0","5","","19740729",",,0","19740703",",,0","11.7",",0,31,+","0",",,0,31,+","0",",,0,31,+","25.4",",,0,29,","32.8",",0,03,","0.0","0","","","","","0.0",",0","","","","","","","","","","","","","","","","","","","","","91.2",",,,0","0",",,,0","23.62",",0","30.17",",,,0","17.07",",,,0","",""
"USC00155097","1974-08","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","469.2","0","146.7",",0","11",",0","9",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","1",",0","","","19740805",",,0","19740831","+,,0","19740831","+,,0","7","","19740811",",,0","19740826",",,0","10.0",",0,05,","0",",,0,31,+","0",",,0,31,+","49.5",",,0,11,","32.2",",0,26,","0.8","0","","","","","0.8",",0","","","","","","","","","","","","","","","","","","","","","165.0",",,,0","0",",,,0","23.04",",0","28.89",",,,0","17.18",",,,0","",""
"USC00155097","1974-09","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","514.1","0","44.9",",0","12",",0","11",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","21",",0","0",",0","","","19740923",",,0","19740930","+,,0","19740930","+,,0","1","","19740927",",,0","19740912","+,,0","1.1",",0,23,","0",",,0,30,+","0",",,0,30,+","35.1",",,0,27,","29.4",",0,12,+","50.1","0","","","","","49.3",",0","","","","","","","","","","","","","","","","","","","","","142.5",",,,0","0",",,,0","18.19",",0","23.84",",,,0","12.53",",,,0","",""
"USC00155097","1974-10","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","524.1","0","10.0",",0","4",",0","3",",0","0",",0","0",",0","0",",0","0",",0","5",",0","0",",0","22",",0","0",",0","","","19741021",",,0","19741031","+,,0","19741031","+,,0","","","19741016",",,0","19741031",",,0","-3.9",",0,21,","0",",,0,31,+","0",",,0,31,+","16.5",",,0,16,","27.2",",0,31,","205.7","0","","","","","155.6",",0","","","","","","","","","","","","","","","","","","","","","36.6",",,,0","0",",,,0","13.64",",0","21.65",",,,0","5.63",",,,0","",""
"USC00155097","1974-11","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","534.4","0","10.3",",0","10",",0","6",",0","1",",0","0",",0","0",",0","0",",0","14",",0","0",",0","5",",0","0",",0","","","19741126",",,0","19741130","+,,0","19741113","+,,0","1","","19741111",",,0","19741103",",,0","-7.2",",0,26,","0",",,0,30,+","0",",T,0,13,+","27.4",",,0,11,","27.2",",0,03,","502.6","0","","","","","296.9",",0","","","","","","","","","","","","","","","","","","","","","61.2",",,,0","0",",T,,0","8.78",",0","14.46",",,,0","3.09",",,,0","",""
"USC00155097","1974-12","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","534.4","0","0.0",",0","13",",0","11",",0","2",",0","1",",0","1",",0","0",",0","20",",0","0",",0","0",",0","0",",0","","","19741218","+,,0","19741217",",,0","19741217",",,0","","","19741224",",,0","19741231",",,0","-9.4",",0,18,+","51",",,0,17,","43",",,0,17,","27.9",",,0,24,","18.9",",0,31,","954.7","0","","","","","452.1",",0","","","","","","","","","","","","","","","","","","","","","136.5",",,,0","56",",,,0","3.75",",0","8.52",",,,0","-1.02",",,,0","",""
"USC00155097","1975-01","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","0.3","0","0.3",",0","15",",0","11",",0","1",",0","4",",0","3",",0","0",",0","16",",0","2",",0","1",",0","0",",0","","","19750113",",,0","19750113",",,0","19750112",",,0","3","","19750111",",,0","19750129",",,0","-13.9",",0,13,","51",",,0,13,","43",",,0,12,","31.2",",,0,11,","22.2",",0,29,","1383.1","0","","","","","428.4",",0","","","","","","","","","","","","","","","","","","","","","123.9",",,,0","106",",,,0","4.52",",0","9.90",",,,0","-0.86",",,,0","",""
"USC00155097","1975-02","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","0.3","0","0.0",",0","12",",0","9",",0","2",",0","0",",0","0",",0","0",",0","16",",0","1",",0","0",",0","0",",0","","","19750210",",,0","19750225","+,,0","19750225",",,0","1","","19750223",",,0","19750223","+,,0","-13.3",",0,10,","0",",T,0,25,+","10",",,0,25,","66.0",",,0,23,","18.3",",0,23,+","1748.0","0","","","","","364.9",",0","","","","","","","","","","","","","","","","","","","","","167.6",",,,0","23",",,,0","5.30",",0","10.65",",,,0","-0.05",",,,0","",""
"USC00155097","1975-03","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","0.3","0","0.0","1,0","13",",0","11",",0","5",",0","1",",0","1",",0","0","1,0","13","1,0","0",",0","4",",0","0",",0","","","19750304",",1,0","19750310",",,0","19750310",",,0","4","","19750312",",,0","19750321",",,0","-10.6","1,0,04,","152",",,0,10,","152",",,0,10,","93.5",",,0,12,","24.4",",0,21,","2101.5","0","","","","","353.5",",0","","","","","","","","","","","","","","","","","","","","","322.2",",,,0","167",",,,0","6.39","1,0","12.21",",,,0","0.58","1,,,0","",""
"USC00155097","1975-04","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","11.9","0","11.6",",0","10",",0","7",",0","1",",0","0",",0","0",",0","0",",0","9",",0","0",",0","14",",0","0",",0","","","19750404",",,0","19750430","+,,0","19750430","+,,0","1","","19750425",",,0","19750428",",,0","-3.3",",0,04,","0",",,0,30,+","0",",,0,30,+","39.6",",,0,25,","28.9",",0,28,","2274.0","0","","","","","172.5",",0","","","","","","","","","","","","","","","","","","","","","109.6",",,,0","0",",,,0","12.97",",0","19.86",",,,0","6.07",",,,0","",""
"USC00155097","1975-05","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","79.0","0","67.1",",0","9",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","0",",0","","","19750505",",,0","19750531","+,,0","19750531","+,,0","","","19750515",",,0","19750524","+,,0","5.6",",0,05,","0",",,0,31,+","0",",,0,31,+","50.8",",,0,15,","31.1",",0,24,+","2292.8","0","","","","","18.8",",0","","","","","","","","","","","","","","","","","","","","","93.6",",,,0","0",",,,0","19.89",",0","26.31",",,,0","13.47",",,,0","",""
"USC00155097","1975-06","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","214.5","0","135.5",",0","6",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","6",",0","","","19750602",",,0","19750630","+,,0","19750630","+,,0","1","","19750615",",,0","19750620","+,,0","8.9",",0,02,","0",",,0,30,+","0",",,0,30,+","14.7",",,0,15,","35.0",",0,20,+","2297.5","0","","","","","4.7",",0","","","","","","","","","","","","","","","","","","","","","53.8",",,,0","0",",,,0","22.69",",0","29.09",",,,0","16.29",",,,0","",""
"USC00155097","1975-07","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","391.5","0","177.0",",0","8",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","11",",0","","","19750714",",,0","19750731","+,,0","19750731","+,,0","1","","19750706",",,0","19750729",",,0","9.4",",0,14,","0",",,0,31,+","0",",,0,31,+","17.8",",,0,06,","34.4",",0,29,","0.3","0","","","","","0.3",",0","","","","","","","","","","","","","","","","","","","","","68.5",",,,0","0",",,,0","24.03",",0","31.04",",,,0","17.03",",,,0","",""
"USC00155097","1975-08","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","611.8","0","220.3",",0","5",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","15",",0","","","19750808","+,,0","19750831","+,,0","19750831","+,,0","2","","19750805",",,0","19750828","+,,0","14.4",",0,08,+","0",",,0,31,+","0",",,0,31,+","15.5",",,0,05,","35.0",",0,28,+","0.3","0","","","","","0.0",",0","","","","","","","","","","","","","","","","","","","","","34.0",",,,0","0",",,,0","25.44",",0","31.53",",,,0","19.35",",,,0","",""
"USC00155097","1975-09","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","666.8","0","55.0",",0","11",",0","8",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","21",",0","4",",0","","","19750914",",,0","19750930","+,,0","19750930","+,,0","2","","19750912",",,0","19750904","+,,0","3.3",",0,14,","0",",,0,30,+","0",",,0,30,+","49.0",",,0,12,","35.6",",0,04,+","60.2","0","","","","","59.9",",0","","","","","","","","","","","","","","","","","","","","","188.9",",,,0","0",",,,0","18.17",",0","23.94",",,,0","12.40",",,,0","",""
"USC00155097","1975-10","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","681.6","0","14.8",",0","9",",0","6",",0","3",",0","0",",0","0",",0","0",",0","1",",0","0",",0","20",",0","0",",0","","","19751003",",,0","19751031","+,,0","19751031","+,,0","","","19751017",",,0","19751013",",,0","-0.6",",0,03,","0",",,0,31,+","0",",,0,31,+","80.5",",,0,17,","30.0",",0,13,","169.9","0","","","","","109.7",",0","","","","","","","","","","","","","","","","","","","","","193.7",",,,0","0",",,,0","15.27",",0","21.71",",,,0","8.84",",,,0","",""
"USC00155097","1975-11","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","683.0","0","1.4",",0","6",",0","6",",0","2",",0","0",",0","0",",0","0",",0","8",",0","0",",0","11",",0","0",",0","","","19751128",",,0","19751113",",,0","19751114","+,,0","","","19751110",",,0","19751105","+,,0","-6.7",",0,28,","0",",T,0,13,","0",",T,0,14,+","29.5",",,0,10,","25.6",",0,05,+","414.6","0","","","","","244.7",",0","","","","","","","","","","","","","","","","","","","","","100.3",",,,0","0",",T,,0","10.22",",0","15.93",",,,0","4.51",",,,0","",""
"USC00155097","1975-12","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","683.0","0","0.0",",0","8",",0","7",",0","2",",0","0",",0","0",",0","0",",0","20",",0","1",",0","0",",0","0",",0","","","19751219",",,0","19751227",",,0","19751227",",,0","","","19751226",",,0","19751214",",,0","-13.9",",0,19,","0",",T,0,27,","10",",,0,27,","33.0",",,0,26,","20.6",",0,14,","856.3","0","","","","","441.7",",0","","","","","","","","","","","","","","","","","","","","","129.8",",,,0","10",",,,0","4.08",",0","9.07",",,,0","-0.90",",,,0","",""
"USC00155097","1976-01","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","0.0","0","0.0",",0","12",",0","9",",0","1",",0","1","2,0","2",",0","1",",0","25",",0","5",",0","0",",0","0",",0","","","19760109",",,0","19760108",",2,0","19760120","+,,0","","","19760126",",,0","19760123",",,0","-21.7",",0,09,","25","2,,0,08,","38",",,0,20,+","36.3",",,0,26,","16.1",",0,23,","1420.7","0","","","","","564.4",",0","","","","","","","","","","","","","","","","","","","","","132.9",",,,0","81",",,,0","0.13",",0","5.79",",,,0","-5.54",",,,0","",""
"USC00155097","1976-02","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","0.0","0","0.0",",0","7",",0","6",",0","2",",0","1",",0","1",",0","0",",0","13",",0","1",",0","4",",0","0",",0","","","19760202",",,0","19760203",",,0","19760203",",,0","1","","19760218",",,0","19760229","+,,0","-15.6",",0,02,","51",",,0,03,","51",",,0,03,","46.5",",,0,18,","23.9",",0,29,+","1710.7","0","","","","","290.0",",0","","","","","","","","","","","","","","","","","","","","","115.9",",,,0","51",",,,0","8.33",",0","14.71",",,,0","1.96",",,,0","",""
"USC00155097","1976-03","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","9.0","0","9.0",",0","10",",0","7",",0","2",",0","0",",0","0",",0","0",",0","12",",0","0",",0","11",",0","0",",0","","","19760317",",,0","19760331","+,,0","19760331","+,,0","","","19760329",",,0","19760304",",,0","-5.6",",0,17,","0",",,0,31,+","0",",,0,31,+","73.7",",,0,29,","27.8",",0,04,","1917.7","0","","","","","207.0",",0","","","","","","","","","","","","","","","","","","","","","172.2",",,,0","0",",,,0","11.94",",0","18.78",",,,0","5.11",",,,0","",""
"USC00155097","1976-04","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","26.0","0","17.0",",0","2",",0","2",",0","0",",0","0",",0","0",",0","0",",0","9",",0","0",",0","17",",0","0",",0","","","19760410","+,,0","19760430","+,,0","19760430","+,,0","1","","19760425",",,0","19760420",",,0","-2.2",",0,10,+","0",",,0,30,+","0",",,0,30,+","8.4",",,0,25,","29.4",",0,20,","2069.6","0","","","","","151.9",",0","","","","","","","","","","","","","","","","","","","","","13.5",",,,0","0",",,,0","13.84",",0","22.30",",,,0","5.37",",,,0","",""
"USC00155097","1976-05","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","48.0","0","22.0","1,0","10",",0","9",",0","0",",0","0",",0","0",",0","0",",0","2",",0","0","1,0","25","1,0","0","1,0","","","19760504",",,0","19760531","+,,0","19760531","+,,0","2","","19760514",",,0","19760506",",1,0","-2.2",",0,04,","0",",,0,31,+","0",",,0,31,+","23.4",",,0,14,","30.6","1,0,06,","2150.2","0","","","","","80.6","1,0","","","","","","","","","","","","","","","","","","","","","105.4",",,,0","0",",,,0","16.47","1,0","23.72","1,,,0","9.22",",,,0","",""
"USC00155097","1976-06","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","155.6","0","107.6",",0","13",",0","13",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","0",",0","","","19760606",",,0","19760630","+,,0","19760630","+,,0","3","","19760619",",,0","19760629","+,,0","8.3",",0,06,","0",",,0,30,+","0",",,0,30,+","42.7",",,0,19,","31.7",",0,29,+","2153.0","0","","","","","2.8",",0","","","","","","","","","","","","","","","","","","","","","204.2",",,,0","0",",,,0","21.83",",0","27.83",",,,0","15.82",",,,0","",""
"USC00155097","1976-07","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","304.4","0","148.8",",0","9",",0","9",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","9",",0","","","19760702",",,0","19760731","+,,0","19760731","+,,0","7","","19760730",",,0","19760724",",,0","10.6",",0,02,","0",",,0,31,+","0",",,0,31,+","48.5",",,0,30,","34.4",",0,24,","0.0","0","","","","","0.0",",0","","","","","","","","","","","","","","","","","","","","","145.3",",,,0","0",",,,0","23.13",",0","29.65",",,,0","16.61",",,,0","",""
"USC00155097","1976-08","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","419.8","0","115.4",",0","6",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","1",",0","","","19760831",",,0","19760831","+,,0","19760831","+,,0","3","","19760806",",,0","19760812",",,0","8.9",",0,31,","0",",,0,31,+","0",",,0,31,+","21.8",",,0,06,","32.2",",0,12,","0.9","0","","","","","0.9",",0","","","","","","","","","","","","","","","","","","","","","65.9",",,,0","0",",,,0","22.03",",0","28.95",",,,0","15.10",",,,0","",""
"USC00155097","1976-09","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","459.7","0","39.9","2,0","9",",0","8",",0","2",",0","0",",0","0",",0","0","1,0","0","1,0","0","1,0","26","1,0","0","1,0","","","19760922",",1,0","19760930","+,,0","19760930","+,,0","1","","19760927",",,0","19760908","+,1,0","2.2","1,0,22,","0",",,0,30,+","0",",,0,30,+","40.6",",,0,27,","29.4","1,0,08,+","28.6","0","","","","","27.7","1,0","","","","","","","","","","","","","","","","","","","","","126.2",",,,0","0",",,,0","18.89","2,0","25.74","1,,,0","12.03","1,,,0","",""
"USC00155097","1976-10","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","464.4","0","4.7","2,0","8",",0","7",",0","2",",0","0",",0","0",",0","0","1,0","7","1,0","0","1,0","12","1,0","0","1,0","","","19761028",",1,0","19761031","+,,0","19761031","+,,0","1","","19761030",",,0","19761003",",1,0","-7.8","1,0,28,","0",",,0,31,+","0",",,0,31,+","27.9",",,0,30,","28.9","1,0,03,","235.2","0","","","","","206.6","1,0","","","","","","","","","","","","","","","","","","","","","117.9",",,,0","0",",,,0","11.28","2,0","18.17","1,,,0","4.39","1,,,0","",""
"USC00155097","1976-11","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","464.4","0","0.0","1,0","4",",0","1",",0","0",",0","0","2,0","2",",0","0","1,0","19","1,0","2",",0","0",",0","0",",0","","","19761130",",1,0","19761112","+,2,0","19761129","+,,0","","","19761126",",,0","19761118",",,0","-17.2","1,0,30,","0","2,T,0,12,+","25",",,0,29,+","18.0",",,0,26,","17.2",",0,18,","661.4","0","","","","","426.2",",0","","","","","","","","","","","","","","","","","","","","","23.4",",,,0","50",",,,0","3.72","1,0","10.17",",,,0","-2.73","1,,,0","",""
"USC00155097","1976-12","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","464.4","0","0.0","1,0","7",",0","7",",0","0",",0","1",",0","1",",0","0",",0","26",",0","3","1,0","0","1,0","0","1,0","","","19761231",",,0","19761229",",,0","19761229",",,0","","","19761207",",,0","19761218",",1,0","-15.0",",0,31,","25",",,0,29,","25",",,0,29,","12.4",",,0,07,","18.3","1,0,18,","1153.7","0","","","","","492.3","1,0","","","","","","","","","","","","","","","","","","","","","38.8",",,,0","30",",,,0","1.76","1,0","8.20","1,,,0","-4.68",",,,0","",""
"USC00155097","1977-01","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","0.0","0","0.0",",0","8",",0","6",",0","0",",0","27",",0","5",",0","10",",0","30",",0","19",",0","0",",0","0",",0","","","19770117",",,0","19770125","+,,0","19770120","+,,0","","","19770114",",,0","19770126",",,0","-27.2",",0,17,","152",",,0,25,+","102",",,0,20,+","20.3",",,0,14,","5.6",",0,26,","1932.5","0","","","","","778.8",",0","","","","","","","","","","","","","","","","","","","","","51.8",",,,0","427",",,,0","-6.79",",0","-1.43",",,,0","-12.15",",,,0","",""
"USC00155097","1977-02","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","0.0","0","0.0",",0","4",",0","4",",0","1",",0","12",",0","1",",0","1",",0","21",",0","3",",0","3",",0","0",",0","","","19770207",",,0","19770206","+,,0","19770220",",,0","","","19770224",",,0","19770226",",,0","-17.8",",0,07,","102",",,0,06,+","64",",,0,20,","36.1",",,0,24,","24.4",",0,26,","2372.3","0","","","","","439.8",",0","","","","","","","","","","","","","","","","","","","","","59.3",",,,0","72",",,,0","2.63",",0","9.74",",,,0","-4.49",",,,0","",""
"USC00155097","1977-03","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","7.2","0","7.2","1,0","8",",0","5",",0","2",",0","0",",0","0",",0","0","1,0","8","1,0","0",",0","12",",0","0",",0","","","19770302",",1,0","19770331","+,,0","19770331","+,,0","","","19770312",",,0","19770330",",,0","-6.7","1,0,02,","0",",,0,31,+","0",",,0,31,+","71.4",",,0,12,","28.9",",0,30,","2580.7","0","","","","","208.4",",0","","","","","","","","","","","","","","","","","","","","","152.2",",,,0","0",",,,0","11.51","1,0","18.89",",,,0","4.13","1,,,0","",""
