"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HN02","HN02_ATTRIBUTES","HN03","HN03_ATTRIBUTES","HN04","HN04_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","HX02","HX02_ATTRIBUTES","HX03","HX03_ATTRIBUTES","HX04","HX04_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LN02","LN02_ATTRIBUTES","LN03","LN03_ATTRIBUTES","LN04","LN04_ATTRIBUTES","LX01","LX01_ATTRIBUTES","LX02","LX02_ATTRIBUTES","LX03","LX03_ATTRIBUTES","LX04","LX04_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MN02","MN02_ATTRIBUTES","MN03","MN03_ATTRIBUTES","MN04","MN04_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MX02","MX02_ATTRIBUTES","MX03","MX03_ATTRIBUTES","MX04","MX04_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00122825","1961-06","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","","","","","9",",0","7",",0","0",",0","","","","","","","","","","","","","","","","","","","","","","","","","19610608",",,0","","","","","","","","","23.4",",,0,08,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75.7",",,,0","","","","","","","","","",""
"USC00122825","1961-07","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","","","","","10",",0","9",",0","2",",0","","","","","","","","","","","","","","","","","","","","","","","","","19610731",",,0","","","","","","","","","68.1",",,0,31,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","166.2",",,,0","","","","","","","","","",""
"USC00122825","1961-08","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","","","","","7","2,0","6","2,0","2","2,0","","","","","","","","","","","","","","","","","","","","","","","","","19610810",",2,0","","","","","","","","","35.6","2,,0,10,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","92.6",",a,,0","","","","","","","","","",""
"USC00122825","1961-09","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","","","","","4",",0","4",",0","3",",0","","","","","","","","","","","","","","","","","","","","","","","","","19610901",",,0","","","","","","","","","45.7",",,0,01,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","128.6",",,,0","","","","","","","","","",""
"USC00122825","1961-10","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","","","","","7",",0","3",",0","0",",0","","","","","","","","","","","","","","","","","","","","","","","","","19611025","+,,0","","","","","","","","","3.0",",,0,25,+","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.4",",,,0","","","","","","","","","",""
"USC00122825","1961-11","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","","","","","6",",0","4",",0","0",",0","","","","","","","","","","","","","","","","","","","","","","","","","19611116",",,0","","","","","","","","","22.1",",,0,16,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.8",",,,0","","","","","","","","","",""
"USC00122825","1961-12","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","","","","","12",",0","6",",0","0",",0","","","","","","","","","","","","","","","","","","","","","","","","","19611223",",,0","","","","","","","","","10.9",",,0,23,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.3",",,,0","","","","","","","","","",""
"USC00122825","1962-01","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","","","","","9",",0","6",",0","1",",0","","","","","","","","","","","","","","","","","","","","","","","","","19620126",",,0","","","","","","","","","57.2",",,0,26,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","116.7",",,,0","","","","","","","","","",""
"USC00122825","1962-02","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","","","","","9",",0","6",",0","0",",0","","","","","","","","","","","","","","","","","","","","","","","","","19620223",",,0","","","","","","","","","13.2",",,0,23,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.8",",,,0","","","","","","","","","",""
"USC00122825","1962-03","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","","","","","12",",0","6",",0","0",",0","","","","","","","","","","","","","","","","","","","","","","","","","19620321",",,0","","","","","","","","","15.0",",,0,21,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.8",",,,0","","","","","","","","","",""
"USC00122825","1962-04","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","","","","","8",",0","2",",0","0",",0","","","","","","","","","","","","","","","","","","","","","","","","","19620430",",,0","","","","","","","","","14.0",",,0,30,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.4",",,,0","","","","","","","","","",""
"USC00122825","1962-05","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","","","","","10",",0","9",",0","0",",0","","","","","","","","","","","","","","","","","","","","","","","","","19620526",",,0","","","","","","","","","24.9",",,0,26,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","101.1",",,,0","","","","","","","","","",""
"USC00122825","1962-06","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","","","","","9",",0","4",",0","1",",0","","","","","","","","","","","","","","","","","","","","","","","","","19620611",",,0","","","","","","","","","38.4",",,0,11,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","91.0",",,,0","","","","","","","","","",""
"USC00122825","1962-07","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","","","97.9",",0","12",",0","8",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","0",",0","9","","19620727","+,,0","19620731","+,,0","19620731","+,,0","8","","19620721",",,0","19620708",",,0","8.9",",0,27,+","0",",,0,31,+","0",",,0,31,+","100.6",",,0,21,","31.7",",0,08,","","","5.3","0","","","","","","","","","5.3",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","249.3",",,,0","0",",,,0","21.32",",0","27.26",",,,0","15.38",",,,0","",""
"USC00122825","1962-08","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","","","90.1",",0","7",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","3",",0","4","","19620815",",,0","19620831","+,,0","19620831","+,,0","5","","19620826",",,0","19620821",",,0","6.1",",0,15,","0",",,0,31,+","0",",,0,31,+","38.9",",,0,26,","35.6",",0,21,","","","16.1","0","","","","","","","","","10.8",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","65.6",",,,0","0",",,,0","20.89",",0","28.25",",,,0","13.53",",,,0","",""
"USC00122825","1962-09","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","","","34.5",",0","8",",0","4",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","19",",0","0",",0","8","","19620921",",,0","19620930","+,,0","19620930","+,,0","1","","19620914",",,0","19620914",",,0","0.0",",0,21,","0",",,0,30,+","0",",,0,30,+","17.3",",,0,14,","30.6",",0,14,","","","126.4","0","","","","","","","","","110.3",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9",",,,0","0",",,,0","15.81",",0","22.61",",,,0","9.00",",,,0","",""
"USC00122825","1962-10","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","","","11.9",",0","12",",0","8",",0","0",",0","1",",0","0",",0","0",",0","7",",0","0",",0","16",",0","0",",0","5","","19621026",",,0","19621026",",,0","19621026","+,,0","1","","19621006",",,0","19621016",",,0","-7.2",",0,26,","25",",,0,26,","8",",,0,26,+","21.1",",,0,06,","28.9",",0,16,","","","317.9","0","","","","","","","","","191.5",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","85.1",",,,0","16",",,,0","12.54",",0","19.05",",,,0","6.04",",,,0","",""
"USC00122825","1962-11","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","","","0.0",",0","8",",0","5",",0","0",",0","0",",0","0",",0","0",",0","20",",0","0",",0","0",",0","0",",0","7","","19621128",",,0","19621130","+,,0","19621130","+,,0","","","19621117",",,0","19621130",",,0","-7.2",",0,28,","0",",,0,30,+","0",",,0,30,+","23.1",",,0,17,","17.2",",0,30,","","","753.1","0","","","","","","","","","435.2",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49.8",",,,0","0",",,,0","3.83",",0","9.29",",,,0","-1.64",",,,0","",""
"USC00122825","1962-12","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","","","0.0","1,0","8",",0","4",",0","0",",0","23",",0","3",",0","6","1,0","29","1,0","15",",0","0",",0","0",",0","4","","19621227",",1,0","19621228","+,,0","19621222",",,0","","","19621226",",,0","19621202",",,0","-23.3","1,0,27,","102",",,0,28,+","81",",,0,22,","10.2",",,0,26,","19.4",",0,02,","","","1436.0","0","","","","","","","","","682.9",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.0",",,,0","213",",,,0","-4.53","1,0","1.68",",,,0","-10.75","1,,,0","",""
"USC00122825","1963-01","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","0.0","0","0.0",",0","10",",0","2",",0","0",",0","16",",0","4",",0","13",",0","30",",0","19",",0","0",",0","0",",0","7","","19630129",",,0","19630131","+,,0","19630123",",,0","","","19630111",",,0","19630111",",,0","-30.0",",0,29,","127",",,0,31,+","76",",,0,23,","9.7",",,0,11,","13.3",",0,11,","","","2265.9","0","","","","","","","","","829.9",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.9",",,,0","218",",,,0","-8.44",",0","-2.82",",,,0","-14.05",",,,0","",""
"USC00122825","1963-02","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","0.0","0","0.0",",0","11",",0","0",",0","0",",0","19",",0","2",",0","10",",0","28",",0","15",",0","0",",0","0",",0","1","","19630227",",,0","19630201",",,0","19630224",",,0","","","19630201",",,0","19630207",",,0","-26.7",",0,27,","152",",,0,01,","76",",,0,24,","1.8",",,0,01,","11.1",",0,07,","","","2985.4","0","","","","","","","","","719.5",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.1",",,,0","211",",,,0","-7.36",",0","-0.50",",,,0","-14.23",",,,0","",""
"USC00122825","1963-03","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","0.0","0","0.0",",0","16",",0","12",",0","1",",0","5",",0","2",",0","2",",0","22",",0","3",",0","4",",0","0",",0","9","","19630303",",,0","19630302",",,0","19630302",",,0","4","","19630305",",,0","19630330",",,0","-22.8",",0,03,","254",",,0,02,","102",",,0,02,","38.1",",,0,05,","25.0",",0,30,","","","3427.2","0","","","","","","","","","441.8",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","172.6",",,,0","161",",,,0","4.08",",0","9.64",",,,0","-1.48",",,,0","",""
"USC00122825","1963-04","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","2.2","0","2.2",",0","9",",0","8",",0","2",",0","0",",0","0",",0","0",",0","10",",0","0",",0","8",",0","0",",0","4","","19630410",",,0","19630430","+,,0","19630430","+,,0","7","","19630430",",,0","19630403",",,0","-5.0",",0,10,","0",",,0,30,+","0",",,0,30,+","28.4",",,0,30,","26.7",",0,03,","","","3681.6","0","","","","","","","","","254.4",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","106.4",",,,0","0",",,,0","9.93",",0","16.52",",,,0","3.33",",,,0","",""
"USC00122825","1963-05","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","15.2","0","13.0",",0","9",",0","7",",0","0",",0","0",",0","0",",0","0",",0","3",",0","0",",0","18",",0","0",",0","5","","19630501",",,0","19630531","+,,0","19630501",",,0","5","","19630513",",,0","19630510",",,0","-3.9",",0,01,","0",",,0,31,+","0",",T,0,01,","14.7",",,0,13,","30.0",",0,10,","","","3838.4","0","","","","","","","","","156.8",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53.3",",,,0","0",",T,,0","13.69",",0","20.12",",,,0","7.27",",,,0","",""
"USC00122825","1963-06","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","112.4","0","97.2",",0","8",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","6",",0","6","","19630622",",,0","19630630","+,,0","19630630","+,,0","3","","19630605",",,0","19630628",",,0","3.9",",0,22,","0",",,0,30,+","0",",,0,30,+","13.5",",,0,05,","34.4",",0,28,","","","3865.9","0","","","","","","","","","27.5",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44.4",",,,0","0",",,,0","20.66",",0","28.25",",,,0","13.06",",,,0","",""
"USC00122825","1963-07","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","236.3","0","123.9",",0","10",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","5",",0","8","","19630710",",,0","19630731","+,,0","19630731","+,,0","4","","19630720",",,0","19630703","+,,0","6.7",",0,10,","0",",,0,31,+","0",",,0,31,+","51.6",",,0,20,","33.9",",0,03,+","","","7.8","0","","","","","","","","","7.8",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","108.4",",,,0","0",",,,0","22.08",",0","28.94",",,,0","15.22",",,,0","",""
"USC00122825","1963-08","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","294.9","0","58.6",",0","9",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","1",",0","17","","19630818","+,,0","19630831","+,,0","19630831","+,,0","2","","19630819",",,0","19630804",",,0","5.6",",0,18,+","0",",,0,31,+","0",",,0,31,+","9.9",",,0,19,","33.3",",0,04,","","","37.5","0","","","","","","","","","29.7",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.5",",,,0","0",",,,0","19.26",",0","26.65",",,,0","11.88",",,,0","",""
"USC00122825","1963-09","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","318.0","0","23.1",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","27",",0","0",",0","10","","19630930",",,0","19630930","+,,0","19630930","+,,0","","","19630908",",,0","19630920",",,0","-1.7",",0,30,","0",",,0,30,+","0",",,0,30,+","8.1",",,0,08,","31.1",",0,20,","","","102.6","0","","","","","","","","","65.1",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.9",",,,0","0",",,,0","16.93",",0","25.76",",,,0","8.10",",,,0","",""
"USC00122825","1963-10","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","325.6","0","7.6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","6",",0","0",",0","26",",0","0",",0","5","","19631031","+,,0","19631031","+,,0","19631031","+,,0","1","","19631020",",,0","19631007",",,0","-6.1",",0,31,+","0",",,0,31,+","0",",,0,31,+","0.5",",,0,20,","30.6",",0,07,","","","222.6","0","","","","","","","","","120.0",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5",",,,0","0",",,,0","14.70",",0","25.04",",,,0","4.37",",,,0","",""
"USC00122825","1963-11","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","325.6","0","0.0",",0","11",",0","6",",0","0",",0","0",",0","0",",0","0",",0","19",",0","0",",0","0",",0","0",",0","5","","19631125","+,,0","19631113",",,0","19631113","+,,0","","","19631101",",,0","19631118",",,0","-7.2",",0,25,+","0",",T,0,13,","0",",T,0,13,+","18.5",",,0,01,","19.4",",0,18,","","","581.0","0","","","","","","","","","358.4",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54.0",",,,0","0",",T,,0","6.39",",0","12.44",",,,0","0.34",",,,0","",""
"USC00122825","1963-12","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","325.6","0","0.0",",0","7",",0","4",",0","0",",0","23",",0","3",",0","12",",0","31",",0","20",",0","0",",0","0",",0","","","19631221",",,0","19631224",",,0","19631212",",,0","","","19631212",",,0","19631208",",,0","-25.6",",0,21,","178",",,0,24,","89",",,0,12,","5.1",",,0,12,","15.0",",0,08,","","","1384.6","0","","","","","","","","","803.6",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.9",",,,0","233",",,,0","-7.59",",0","-2.26",",,,0","-12.92",",,,0","",""
"USC00122825","1964-01","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","0.0","0","0.0",",0","7",",0","4",",0","0",",0","13",",0","3",",0","3",",0","28",",0","11",",0","0",",0","0",",0","","","19640101",",,0","19640118","+,,0","19640113",",,0","1","","19640125",",,0","19640123",",,0","-25.0",",0,01,","102",",,0,18,+","102",",,0,13,","9.4",",,0,25,","16.1",",0,23,","","","2019.7","0","","","","","","","","","635.1",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.3",",,,0","204",",,,0","-2.15",",0","3.35",",,,0","-7.65",",,,0","",""
"USC00122825","1964-02","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","0.0","0","0.0",",0","10",",0","4",",0","0",",0","17",",0","5",",0","4",",0","28",",0","15",",0","0",",0","0",",0","","","19640228","+,,0","19640216",",,0","19640216",",,0","","","19640206",",,0","19640206",",,0","-18.9",",0,28,+","203",",,0,16,","163",",,0,16,","13.2",",,0,06,","13.3",",0,06,","","","2675.2","0","","","","","","","","","655.5",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.5",",,,0","347",",,,0","-4.27",",0","1.52",",,,0","-10.07",",,,0","",""
"USC00122825","1964-03","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","0.0","0","0.0",",0","15",",0","9",",0","3",",0","6",",0","2",",0","0",",0","27",",0","2",",0","0",",0","0",",0","","","19640318",",,0","19640301",",,0","19640310",",,0","5","","19640309",",,0","19640325",",,0","-11.7",",0,18,","76",",,0,01,","51",",,0,10,","46.0",",,0,09,","20.6",",0,25,","","","3169.3","0","","","","","","","","","494.1",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","154.8",",,,0","125",",,,0","2.40",",0","8.22",",,,0","-3.43",",,,0","",""
"USC00122825","1964-04","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","1.7","0","1.7",",0","15",",0","13",",0","4",",0","0",",0","0",",0","0",",0","8",",0","0",",0","6",",0","0",",0","","","19640402","+,,0","19640402","+,,0","19640409","+,,0","10","","19640421",",,0","19640418",",,0","-8.9",",0,02,+","0",",T,0,02,+","0",",T,0,09,+","67.8",",,0,21,","27.2",",0,18,","","","3412.4","0","","","","","","","","","243.1",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","254.2",",,,0","0",",T,,0","10.29",",0","16.22",",,,0","4.35",",,,0","",""
"USC00122825","1964-05","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","34.7","0","33.0","1,0","5",",0","2",",0","0",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","24",",0","0",",0","","","19640530","+,1,0","19640531","+,,0","19640531","+,,0","3","","19640512",",,0","19640523","+,,0","2.8","1,0,30,+","0",",,0,31,+","0",",,0,31,+","6.1",",,0,12,","31.7",",0,23,+","","","3485.7","0","","","","","","","","","73.3",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.8",",,,0","0",",,,0","16.93","1,0","24.07",",,,0","9.79","1,,,0","",""
"USC00122825","1964-06","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","131.7","0","97.0","1,0","8",",0","7",",0","1",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","27",",0","6",",0","","","19640603",",1,0","19640630","+,,0","19640630","+,,0","9","","19640613",",,0","19640630",",,0","8.3","1,0,03,","0",",,0,30,+","0",",,0,30,+","27.9",",,0,13,","33.9",",0,30,","","","3507.1","0","","","","","","","","","21.4",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","117.9",",,,0","0",",,,0","21.02","1,0","27.45",",,,0","14.60","1,,,0","",""
"USC00122825","1964-07","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","270.2","0","138.5",",0","6",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","11",",0","","","19640705",",,0","19640731","+,,0","19640731","+,,0","7","","19640708",",,0","19640728",",,0","8.9",",0,05,","0",",,0,31,+","0",",,0,31,+","36.1",",,0,08,","34.4",",0,28,","","","5.6","0","","","","","","","","","5.6",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62.0",",,,0","0",",,,0","22.62",",0","29.19",",,,0","16.05",",,,0","",""
"USC00122825","1964-08","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","358.7","0","88.5","1,0","6",",0","5",",0","1",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","29",",0","9",",0","","","19640814",",1,0","19640831","+,,0","19640831","+,,0","3","","19640804",",,0","19640804",",,0","2.8","1,0,14,","0",",,0,31,+","0",",,0,31,+","25.4",",,0,04,","37.2",",0,04,","","","32.4","0","","","","","","","","","26.8",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55.9",",,,0","0",",,,0","20.52","1,0","28.55",",,,0","12.48","1,,,0","",""
"USC00122825","1964-09","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","411.7","0","53.0","1,0","4",",0","2",",0","0",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","23",",0","4",",0","","","19640914",",1,0","19640930","+,,0","19640930","+,,0","1","","19640919",",,0","19640911","+,,0","0.6","1,0,14,","0",",,0,30,+","0",",,0,30,+","10.4",",,0,19,","34.4",",0,11,+","","","95.7","0","","","","","","","","","63.3",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.8",",,,0","0",",,,0","17.82","1,0","25.61",",,,0","10.03","1,,,0","",""
"USC00122825","1964-10","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","411.7","0","0.0",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","13",",0","0",",0","12",",0","0",",0","","","19641012","+,,0","19641031","+,,0","19641031","+,,0","1","","19641019",",,0","19641002",",,0","-6.7",",0,12,+","0",",,0,31,+","0",",,0,31,+","12.2",",,0,19,","26.7",",0,02,","","","377.0","0","","","","","","","","","281.3",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.5",",,,0","0",",,,0","9.26",",0","18.10",",,,0","0.42",",,,0","",""
"USC00122825","1964-11","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","411.7","0","0.0",",0","7",",0","4",",0","0",",0","2",",0","1",",0","0",",0","19",",0","3",",0","7",",0","0",",0","","","19641122",",,0","19641130","+,,0","19641130",",,0","1","","19641116",",,0","19641105","+,,0","-12.8",",0,22,","25",",,0,30,+","25",",,0,30,","19.6",",,0,16,","23.9",",0,05,+","","","737.2","0","","","","","","","","","360.2",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.6",",,,0","40",",,,0","6.33",",0","13.55",",,,0","-0.90",",,,0","",""
"USC00122825","1964-12","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","411.7","0","0.0",",0","12",",0","7",",0","0",",0","8",",0","2",",0","0",",0","28",",0","11",",0","0",",0","0",",0","","","19641219","+,,0","19641210","+,,0","19641203",",,0","","","19641211",",,0","19641225",",,0","-17.2",",0,19,+","102",",,0,10,+","76",",,0,03,","6.9",",,0,11,","15.0",",0,25,","","","1357.3","0","","","","","","","","","620.1",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41.1",",,,0","134",",,,0","-1.67",",0","3.42",",,,0","-6.76",",,,0","",""
"USC00122825","1965-01","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","0.0","0","0.0","2,0","12",",0","8",",0","0",",0","7",",0","4",",0","5","1,0","27","1,0","12","2,0","0","2,0","0","2,0","","","19650117",",1,0","19650119","+,,0","19650116",",,0","","","19650102",",,0","19650109","+,2,0","-25.0","1,0,17,","178",",,0,19,+","127",",,0,16,","24.4",",,0,02,","16.1","2,0,09,+","","","1976.2","0","","","","","","","","","618.9","2,0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","82.1",",,,0","222",",,,0","-3.01","2,0","3.10","2,,,0","-9.11","1,,,0","",""
"USC00122825","1965-02","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","0.0","0","0.0",",0","8",",0","5",",0","1",",0","10",",0","4",",0","5",",0","26",",0","12",",0","0",",0","0",",0","","","19650203",",,0","19650226",",,0","19650225",",,0","","","19650210",",,0","19650210",",,0","-22.2",",0,03,","178",",,0,26,","107",",,0,25,","45.7",",,0,10,","16.1",",0,10,","","","2588.9","0","","","","","","","","","612.7",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","85.2",",,,0","252",",,,0","-3.55",",0","1.77",",,,0","-8.87",",,,0","",""
