"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","ADPT","ADPT_ATTRIBUTES","ASLP","ASLP_ATTRIBUTES","ASTP","ASTP_ATTRIBUTES","AWBT","AWBT_ATTRIBUTES","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","RHAV","RHAV_ATTRIBUTES","RHMN","RHMN_ATTRIBUTES","RHMX","RHMX_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USW00003957","2011-10","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","4.58","3,,,W","1016.9","3,,,W","961.9","3,,,W","9.78","3,,,W","3.8",",W","1345.2","X","27.2",",X","4",",X","2",",X","1",",X","0",",X","0",",X","0",",X","4",",X","0",",X","20",",X","1",",X","20111028",",,X","20111031","+,,X","20111031","+,,X","20111008",",,X","20111003",",,X","-2.8",",X,28,","0",",,X,31,+","0",",,X,31,+","33.0",",,X,08,","32.8",",X,03,","133.4","X","117.2",",X","54.7",",,,X","56",",,,W","30",",,,W","84",",,,W","0",",,,X","15.43",",X","23.38",",,,X","7.48",",,,X","","","180",",X","180",",X","15.6",",X","20.1",",X"
"USW00003957","2011-11","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","0.26",",,,W","1016.6",",,,W","960.8",",,,W","4.32",",,,W","4.4",",W","1345.2","X","0.0",",X","6",",X","6",",X","1",",X","0",",W","0",",W","0",",X","16",",X","0",",X","2",",X","0",",X","20111117",",,X","20111130","+,,W","20111130","+,,W","20111107",",,X","20111112","+,,X","-7.2",",X,17,","0",",,W,30,+","0",",,W,30,+","26.9",",,X,07,","25.0",",X,12,+","455.4","X","322.0",",X","58.1",",,,X","64",",,,W","37",",,,W","90",",,,W","0",",,,W","7.60",",X","14.63",",,,X","0.57",",,,X","","","350",",X","360",",X","17.0",",X","23.7",",X"
"USW00003957","2011-12","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","-2.43","4,,,W","1022.1","4,,,W","965.4","4,,,W","0.27","4,,,W","3.7",",W","1345.2","X","0.0",",X","7",",X","4",",X","1",",X","0",",W","0",",W","0",",X","26",",X","2",",X","0",",X","0",",X","20111207",",,X","20111206",",,W","20111206",",,W","20111219",",,X","20111231",",,X","-10.0",",X,07,","0",",T,W,06,","13",",,W,06,","42.2",",,X,19,","20.0",",X,31,","941.2","X","485.8",",X","80.1",",,,X","74",",,,W","51",",,,W","91",",,,W","13",",,,W","2.66",",X","8.25",",,,X","-2.92",",,,X","","","330",",X","330",",X","19.2",",X","26.4",",X"
"USW00003957","2012-01","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","","","","","","","","","4.0",",W","0.0","X","0.0",",X","2",",X","1",",X","0",",X","0",",X","0",",X","0",",X","29",",X","0",",X","0",",X","0",",X","20120118",",,X","20120131","+,,X","20120131","+,,X","20120122",",,X","20120105",",,X","-11.7",",X,18,","0",",,X,31,+","0",",,X,31,+","2.8",",,X,22,","19.4",",X,05,","1399.3","X","458.1",",X","3.1",",,,X","56",",,,W","31",",,,W","82",",,,W","0",",,,X","3.55",",X","11.36",",,,X","-4.25",",,,X","","","330",",X","350",",X","16.5",",X","22.4",",X"
"USW00003957","2012-02","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","","","","","","","","","4.2",",W","0.0","X","0.0",",X","9",",X","4",",X","1",",X","0",",X","0",",X","0",",X","19",",X","3",",X","1",",X","0",",X","20120211",",,X","20120229","+,,X","20120207",",,X","20120203",",,X","20120222",",,X","-11.1",",X,11,","0",",,X,29,+","0",",T,X,07,","85.1",",,X,03,","22.8",",X,22,","1808.2","X","408.9",",X","126.0",",,,X","66",",,,W","45",",,,W","88",",,,W","0",",T,,X","4.23",",X","10.21",",,,X","-1.74",",,,X","","","190",",Z","300",",Z","17.0",",Z","22.8",",Z"
"USW00003957","2012-03","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","7.61","1,,,W","1012.3","2,,,W","957.6","2,,,W","10.97","1,,,W","4.4",",W","18.9","X","18.9",",X","7",",X","6",",X","0",",X","0",",X","0",",X","0",",X","4",",X","0",",X","20",",X","0",",X","20120303",",,X","20120331","+,,X","20120331","+,,X","20120319",",,X","20120329",",,X","-3.9",",X,03,","0",",,X,31,+","0",",,X,31,+","17.8",",,X,19,","29.4",",X,29,","1947.2","X","139.0",",X","39.3",",,,X","67",",,,W","43",",,,W","88",",,,W","0",",,,X","14.46",",X","21.46",",,,X","7.46",",,,X","","","190",",X","180",",X","14.8",",X","20.1",",X"
"USW00003957","2012-04","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","9.45",",,,W","1012.9","1,,,W","958.3","1,,,W","12.74",",,,W","4.4",",W","54.7","X","35.8",",X","9",",X","5",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","16",",X","2",",X","20120408",",,X","20120430","+,,X","20120430","+,,X","20120415",",,X","20120425",",,X","0.6",",X,08,","0",",,X,30,+","0",",,X,30,+","27.7",",,X,15,","35.6",",X,25,","2033.5","X","86.3",",X","79.7",",,,X","65",",,,W","44",",,,W","89",",,,W","0",",,,X","16.65",",X","23.15",",,,X","10.15",",,,X","","","350",",X","190",",X","19.7",",X","25.0",",X"
"USW00003957","2012-05","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","11.98",",,,W","1010.9",",,,W","957.1",",,,W","16.44",",,,W","4.7",",W","202.1","X","147.4",",X","2",",X","1",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","30",",X","15",",X","20120508",",,X","20120531","+,,X","20120531","+,,X","20120530",",,X","20120526",",,X","6.7",",X,08,","0",",,X,31,+","0",",,X,31,+","25.7",",,X,30,","36.7",",X,26,","2043.4","X","9.9",",X","26.0",",,,X","54",",,,W","30",",,,W","81",",,,W","0",",,,X","22.77",",X","30.73",",,,X","14.80",",,,X","","","50",",X","40",",X","17.0",",X","22.8",",X"
"USW00003957","2012-06","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","15.55",",,,W","1010.4","1,,,W","957.0","1,,,W","19.56",",,,W","4.5",",W","453.3","X","251.2",",X","7",",X","5",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","29",",X","19",",X","20120601",",,X","20120630","+,,X","20120630","+,,X","20120603",",,X","20120626",",,X","10.0",",X,01,","0",",,X,30,+","0",",,X,30,+","29.0",",,X,03,","43.3",",X,26,","2047.8","X","4.4",",X","85.2",",,,X","54",",,,W","32",",,,W","82",",,,W","0",",,,X","26.56",",X","34.10",",,,X","19.02",",,,X","","","350",",X","360",",X","17.0",",X","21.5",",X"
"USW00003957","2012-07","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","15.17","1,,,W","1012.3","1,,,W","959.1","1,,,W","20.69","1,,,W","3.7",",W","830.2","X","376.9",",X","1",",X","0",",X","0",",X","0",",W","0",",W","0",",X","0",",X","0",",X","31",",X","31",",X","20120712",",,X","20120731","+,,W","20120731","+,,W","20120725",",,X","20120730",",,X","16.7",",X,12,","0",",,W,31,+","0",",,W,31,+","0.8",",,X,25,","42.8",",X,30,","0.0","X","0.0",",X","0.8",",,,X","41",",,,W","23",",,,W","70",",,,W","0",",,,W","30.49",",X","38.91",",,,X","22.07",",,,X","","","190",",X","210","1,X","12.5",",X","16.5","1,X"
"USW00003957","2012-08","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","13.36",",,,W","1013.4",",,,W","959.8",",,,W","18.37",",,,W","3.6",",X","1076.0","X","245.8",",X","7",",X","3",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","31",",X","22",",X","20120820",",,X","20120831","+,,X","20120831","+,,X","20120818",",,X","20120801",",,X","10.6",",X,20,","0",",,X,31,+","0",",,X,31,+","10.9",",,X,18,","43.3",",X,01,","0.0","X","0.0",",X","27.2",",,,X","48",",,,W","27",",,,W","79",",,,W","0",",,,X","26.26",",X","34.42",",,,X","18.10",",,,X","","","40",",X","40",",X","16.1",",X","20.1",",X"
"USW00003957","2012-09","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","10.68",",,,W","1015.4",",,,W","961.3",",,,W","15.59",",,,W","3.6",",X","1205.1","X","129.1",",X","6",",X","2",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","29",",X","13",",X","20120918",",,X","20120930","+,,X","20120930","+,,X","20120925",",,X","20120903",",,X","7.2",",X,18,","0",",,X,30,+","0",",,X,30,+","25.1",",,X,25,","42.2",",X,03,","7.0","X","7.0",",X","41.4",",,,X","53",",,,W","29",",,,W","81",",,,W","0",",,,X","22.41",",X","30.40",",,,X","14.41",",,,X","","","30",",X","30",",X","18.3",",X","23.7",",X"
"USW00003957","2012-10","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","3.11",",,,W","1015.2",",,,W","960.3",",,,W","8.95",",,,W","4.3",",X","1228.7","X","23.6",",X","3",",X","0",",X","0",",X","0",",X","0",",X","0",",X","4",",X","0",",X","21",",X","2",",X","20121027",",,X","20121031","+,,X","20121031","+,,X","20121012",",,X","20121021",",,X","-7.2",",X,27,","0",",,X,31,+","0",",,X,31,+","1.0",",,X,12,","33.9",",X,21,","159.6","X","152.6",",X","1.8",",,,X","52",",,,W","29",",,,W","81",",,,W","0",",,,X","14.17",",X","22.82",",,,X","5.53",",,,X","","","320",",X","340",",X","17.0",",X","25.9",",X"
"USW00003957","2012-11","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","0.15",",,,W","1019.6",",,,W","964.0",",,,W","5.33",",,,W","3.9",",X","1229.5","X","0.8",",X","1",",X","1",",X","0",",X","0",",W","0",",W","0",",X","15",",X","0",",X","11",",X","0",",X","20121127",",,X","20121130","+,,W","20121130","+,,W","20121110",",,X","20121109",",,X","-7.8",",X,27,","0",",,W,30,+","0",",,W,30,+","24.9",",,X,10,","28.9",",X,09,","415.6","X","256.0",",X","24.9",",,,X","55",",,,W","31",",,,W","80",",,,W","0",",,,W","9.83",",X","18.66",",,,X","0.99",",,,X","","","170",",X","170",",X","14.8",",X","22.8",",X"
"USW00003957","2012-12","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","","","1015.8","1,,,W","959.6","1,,,W","","","4.0",",X","1229.5","X","0.0",",X","3",",X","2",",X","0",",X","0",",X","1",",X","0",",X","23",",X","4",",X","0",",X","0",",X","20121226",",,X","20121226",",,X","20121231",",,X","20121231",",,X","20121202",",,X","-13.3",",X,26,","0",",T,X,26,","25",",,X,31,","5.1",",,X,31,","20.6",",X,02,","891.2","X","475.6",",X","10.0",",,,X","","","44",",,,W","74",",,,W","25",",,,X","2.99",",X","9.88",",,,X","-3.90",",,,X","","","340",",X","320",",X","17.0",",X","23.7",",X"
"USW00003957","2013-01","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","-3.96","4,,,W","1021.1","2,,,W","964.5","2,,,W","-0.21","4,,,W","3.5",",X","0.0","W","0.0","1,X","3",",X","1",",X","0",",X","1",",X","0",",X","0",",X","25",",X","2","1,X","2","1,X","0","1,X","20130102",",,X","20130101",",,X","20130101",",,X","20130110",",,X","20130127",",1,X","-13.3",",X,02,","25",",,X,01,","0",",T,X,01,","13.5",",,X,10,","23.3","1,X,27,","1369.8","W","478.6","1,X","14.3",",,,X","66",",,,W","41",",,,W","88",",,,W","0",",T,,X","2.40","1,X","9.66","1,,,X","-4.87",",,,X","","","190",",X","200","1,X","13.0",",X","16.5","1,X"
"USW00003957","2013-02","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","-4.16","1,,,W","1017.4",",,,W","960.9",",,,W","-0.35","1,,,W","4.2",",X","0.0","W","0.0",",X","9",",X","4",",X","1",",X","3",",X","3",",X","0",",X","26",",X","3",",X","0",",X","0",",X","20130223",",,X","20130222",",,W","20130221",",,X","20130221",",,X","20130217",",,X","-17.2",",X,23,","381",",,W,22,","254",",,X,21,","27.9",",,X,21,","20.6",",X,17,","1845.2","W","475.4",",X","76.0",",,,X","69",",,,W","45",",,,W","94",",,,W","598",",,,X","1.35",",X","8.24",",,,X","-5.53",",,,X","","","20",",X","350",",X","16.5",",X","21.9",",X"
"USW00003957","2013-03","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","-0.83",",,,W","1017.4","1,,,W","961.3","1,,,W","3.09",",,,W","4.5",",X","0.6","W","0.6",",X","6",",X","2",",X","1",",X","1",",X","0",",X","0",",X","18",",X","0",",X","3",",X","0",",X","20130302",",,X","20130324",",,X","20130323",",,X","20130309",",,X","20130315",",,X","-10.6",",X,02,","25",",,X,24,","13",",,X,23,","53.1",",,X,09,","28.9",",X,15,","2223.7","W","378.5",",X","61.2",",,,X","65",",,,W","43",",,,W","92",",,,W","13",",,,X","6.14",",X","12.87",",,,X","-0.59",",,,X","","","340",",X","350",",X","17.0",",X","22.4",",X"
"USW00003957","2013-04","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","3.33",",,,W","1014.1",",,,W","958.8",",,,W","6.82",",,,W","5.3",",W","11.4","W","10.8",",W","9",",W","7",",W","0",",W","0",",W","0",",W","0",",W","11",",W","0",",W","10",",W","0",",W","20130424",",,W","20130430","+,,W","20130430","+,,W","20130409",",,W","20130429",",,W","-3.8",",W,24,","0",",,W,30,+","0",",,W,30,+","14.5",",,W,09,","31.7",",W,29,","2473.6","W","249.9",",W","45.6",",,,W","67",",,,W","43",",,,W","91",",,,W","0",",,,W","10.36",",W","16.74",",,,W","3.99",",,,W","","","360",",W","10",",W","17.4",",W","21.9",",W"
"USW00003957","2013-05","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","11.38",",,,W","1013.1","1,,,W","958.6","1,,,W","14.19",",,,W","4.7",",W","75.8","W","64.4",",W","7",",W","6",",W","0",",W","0",",W","0",",W","0",",W","2",",W","0",",W","25",",W","4",",W","20130503",",,W","20130531","+,,W","20130531","+,,W","20130530",",,W","20130528","+,,W","-1.6",",W,03,","0",",,W,31,+","0",",,W,31,+","20.1",",,W,30,","33.3",",W,28,+","2539.2","W","65.6",",W","66.2",",,,W","68",",,,W","44",",,,W","93",",,,W","0",",,,W","18.29",",W","25.21",",,,W","11.38",",,,W","","","20",",W","30",",W","17.9",",W","23.3",",W"
"USW00003957","2013-06","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","15.29",",,,W","1011.5",",,,W","957.9",",,,W","18.94",",,,W","4.7",",W","297.0","W","221.2",",W","8",",W","4",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","30",",W","19",",W","20130602",",,W","20130630","+,,W","20130630","+,,W","20130616",",,W","20130627",",,W","8.9",",W,02,","0",",,W,30,+","0",",,W,30,+","15.2",",,W,16,","42.8",",W,27,","2541.7","W","2.5",",W","56.4",",,,W","57",",,,W","32",",,,W","87",",,,W","0",",,,W","25.62",",W","33.19",",,,W","18.05",",,,W","","","210",",W","220",",W","17.9",",W","25.0",",W"
"USW00003957","2013-07","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","16.56",",,,W","1014.4",",,,W","960.7",",,,W","20.09",",,,W","3.9",",W","555.4","W","258.4",",W","11",",W","9",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","31",",W","18",",W","20130702",",,W","20130731","+,,W","20130731","+,,W","20130729",",,W","20130709",",,W","11.1",",W,02,","0",",,W,31,+","0",",,W,31,+","14.0",",,W,29,","41.1",",W,09,","0.0","W","0.0",",W","70.7",",,,W","60",",,,W","35",",,,W","86",",,,W","0",",,,W","26.67",",W","33.44",",,,W","19.90",",,,W","","","240",",W","240",",W","17.9",",W","23.3",",W"
"USW00003957","2013-08","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","18.24",",,,W","1014.9",",,,W","961.1",",,,W","20.72",",,,W","3.4",",W","788.4","W","233.0",",W","10",",W","9",",W","2",",W","0",",W","0",",W","0",",W","0",",W","0",",W","31",",W","17",",W","20130810",",,W","20130831","+,,W","20130831","+,,W","20130808",",,W","20130831","+,,W","15.6",",W,10,","0",",,W,31,+","0",",,W,31,+","81.5",",,W,08,","39.4",",W,31,+","0.0","W","0.0",",W","159.7",",,,W","67",",,,W","44",",,,W","91",",,,W","0",",,,W","25.85",",W","32.16",",,,W","19.54",",,,W","","","350",",W","350",",W","16.1",",W","19.7",",W"
"USW00003957","2013-09","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","13.24",",,,W","1013.6",",,,W","959.7",",,,W","17.16",",,,W","3.9",",W","947.6","W","159.2",",W","4",",W","2",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","30",",W","15",",W","20130929",",,W","20130930","+,,W","20130930","+,,W","20130928",",,W","20130907",",,W","6.1",",W,29,","0",",,W,30,+","0",",,W,30,+","23.4",",,W,28,","38.3",",W,07,","6.2","W","6.2",",W","27.7",",,,W","57",",,,W","33",",,,W","85",",,,W","0",",,,W","23.44",",W","31.01",",,,W","15.86",",,,W","","","210",",W","200",",W","13.4",",W","19.7",",W"
"USW00003957","2013-10","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","","","","","","","","","4.1",",W","971.8","W","24.2",",W","7",",W","5",",W","0",",W","0",",W","0",",W","0",",W","3",",W","0",",W","14",",W","1",",W","20131027","+,,W","20131031","+,,W","20131031","+,,W","20131029",",,W","20131004",",,W","-1.6",",W,27,+","0",",,W,31,+","0",",,W,31,+","14.0",",,W,29,","32.2",",W,04,","163.4","W","157.2",",W","46.4",",,,W","","","","","","","0",",,,W","14.04",",W","21.36",",,,W","6.72",",,,W","","","350",",W","350",",W","13.0",",W","17.4",",W"
"USW00003957","2013-11","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","-1.19",",,,W","1022.0",",,,W","965.9",",,,W","2.98",",,,W","4.3",",W","971.8","W","0.0",",W","4",",W","3",",W","0",",W","1",",W","1",",W","0",",W","17",",W","2",",W","1",",W","0",",W","20131127",",,W","20131123",",,W","20131122",",,W","20131105",",,W","20131116",",,W","-11.0",",W,27,","30",",,W,23,","38",",,W,22,","7.6",",,W,05,","26.7",",W,16,","528.4","W","365.0",",W","17.0",",,,W","64",",,,W","40",",,,W","88",",,,W","38",",,,W","6.17",",W","12.98",",,,W","-0.64",",,,W","","","220",",W","210",",W","16.1",",W","22.4",",W"
"USW00003957","2013-12","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","-7.27",",,,W","1021.4",",,,W","964.3",",,,W","-3.27",",,,W","3.8",",W","971.8","W","0.0",",W","3",",W","1",",W","0",",W","1",",W","1",",W","0",",W","31",",W","10",",W","0",",W","0",",W","20131223",",,W","20131222",",,W","20131221",",,W","20131221",",,W","20131218","+,,W","-17.1",",W,23,","130",",,W,22,","127",",,W,21,","12.4",",,W,21,","20.6",",W,18,+","1119.1","W","590.7",",W","13.0",",,,W","66",",,,W","42",",,,W","90",",,,W","127",",,,W","-0.72",",W","6.58",",,,W","-8.03",",,,W","","","10",",W","360",",W","16.1",",W","20.6",",W"
"USW00003957","2014-01","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","-8.73",",,,W","1020.3",",,,W","963.5",",,,W","-3.10",",,,W","4.6",",W","0.0","W","0.0",",W","5",",W","0",",W","0",",W","2",",W","2",",W","1",",W","26",",W","6",",W","1",",W","0",",W","20140106",",,W","20140105",",,W","20140104",",,W","20140101",",,W","20140119",",,W","-22.1",",W,06,","50",",,W,05,","48",",,W,04,","1.8",",,W,01,","21.1",",W,19,","1675.4","W","556.3",",W","3.9",",,,W","56",",,,W","33",",,,W","83",",,,W","89",",,,W","0.39",",W","7.85",",,,W","-7.07",",,,W","","","20",",W","20",",W","19.7",",W","24.6",",W"
"USW00003957","2014-02","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","-7.35",",,,W","1019.9",",,,W","963.1",",,,W","-3.23",",,,W","4.1",",W","0.0","W","0.0",",W","6",",W","1",",W","0",",W","","","3",",W","0",",W","25",",W","9",",W","1",",W","0",",W","20140211","+,,W","","","20140204",",,W","20140204",",,W","20140218",",,W","-16.6",",W,11,+","","","229",",,W,04,","17.5",",,W,04,","23.3",",W,18,","2211.0","W","535.6",",W","20.4",",,,W","66",",,,W","44",",,,W","91",",,,W","331",",,,W","-0.79",",W","5.43",",,,W","-7.02",",,,W","","","350",",W","340",",W","18.3",",W","24.1",",W"
"USW00003957","2014-03","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","-4.21",",,,W","1017.2",",,,W","961.1",",,,W","1.30",",,,W","5.3",",W","0.0","W","0.0",",W","3",",W","2",",W","0",",W","1","3,W","1",",W","1",",W","22",",W","2",",W","7",",W","0",",W","20140303",",,W","20140303",",3,W","20140302",",,W","20140302",",,W","20140310",",,W","-21.6",",W,03,","100","3,,W,03,","102",",,W,02,","7.9",",,W,02,","26.1",",W,10,","2616.3","W","405.3",",W","12.5",",,,W","57",",,,W","33",",,,W","84",",,,W","102",",,,W","5.26",",W","13.45",",,,W","-2.93",",,,W","","","10",",W","10",",W","19.7",",W","27.7",",W"
"USW00003957","2014-04","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","2.85",",,,W","1011.8",",,,W","957.0",",,,W","8.52",",,,W","5.6",",W","14.7","W","14.7",",W","7",",W","1",",W","0",",W","1",",W","1",",W","0",",W","7",",W","0",",W","18",",W","1",",W","20140415",",,W","20140414",",,W","20140414",",,W","20140420",",,W","20140412",",,W","-3.8",",W,15,","50",",,W,14,","38",",,W,14,","8.6",",,W,20,","34.4",",W,12,","2766.9","W","150.6",",W","16.0",",,,W","52",",,,W","28",",,,W","84",",,,W","38",",,,W","13.80",",W","22.13",",,,W","5.48",",,,W","","","290",",W","290",",W","17.9",",W","23.7",",W"
"USW00003957","2014-05","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","8.65",",,,W","1011.7",",,,W","957.6",",,,W","14.31",",,,W","4.4",",W","144.2","W","129.5",",W","6",",W","2",",W","0",",W","0",",W","0",",W","0",",W","1",",W","0",",W","27",",W","13",",W","20140502",",,W","20140531","+,,W","20140531","+,,W","20140527",",,W","20140506","+,,W","0.0",",W,02,","0",",,W,31,+","0",",,W,31,+","9.9",",,W,27,","39.4",",W,06,+","2815.3","W","48.4",",W","20.9",",,,W","52",",,,W","27",",,,W","85",",,,W","0",",,,W","20.95",",W","29.30",",,,W","12.59",",,,W","","","180",",W","170",",W","16.5",",W","22.4",",W"
"USW00003957","2014-06","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","18.14",",,,W","1009.8",",,,W","956.1",",,,W","20.28",",,,W","4.9",",W","331.5","W","187.3",",W","17",",W","12",",W","3",",W","0",",W","0",",W","0",",W","0",",W","0",",W","30",",W","15",",W","20140613",",,W","20140630","+,,W","20140630","+,,W","20140606",",,W","20140604",",,W","11.7",",W,13,","0",",,W,30,+","0",",,W,30,+","31.0",",,W,06,","36.1",",W,04,","2815.6","W","0.3",",W","200.7",",,,W","70",",,,W","47",",,,W","95",",,,W","0",",,,W","24.57",",W","30.63",",,,W","18.51",",,,W","","","350",",W","360",",W","22.8",",W","28.2",",W"
"USW00003957","2014-07","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","15.13",",,,W","1015.8",",,,W","961.8",",,,W","18.87",",,,W","3.4",",W","532.4","W","200.9",",W","8",",W","5",",W","2",",W","0",",W","0",",W","0",",W","0",",W","0",",W","28",",W","14",",W","20140731","+,,W","20140731","+,,W","20140731","+,,W","20140730",",,W","20140726",",,W","13.9",",W,31,+","0",",,W,31,+","0",",,W,31,+","55.4",",,W,30,","40.0",",W,26,","3.0","W","3.0",",W","119.9",",,,W","60",",,,W","41",",,,W","84",",,,W","0",",,,W","24.72",",W","31.00",",,,W","18.43",",,,W","","","30",",W","40",",W","17.0",",W","22.8",",W"
"USW00003957","2014-08","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","17.52",",,,W","1012.8",",,,W","959.2",",,,W","20.86",",,,W","3.5",",W","809.0","W","276.6",",W","7",",W","5",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","31",",W","24",",W","20140812","+,,W","20140831","+,,W","20140831","+,,W","20140810",",,W","20140824","+,,W","15.0",",W,12,+","0",",,W,31,+","0",",,W,31,+","13.0",",,W,10,","39.4",",W,24,+","3.0","W","0.0",",W","51.1",",,,W","59",",,,W","35",",,,W","86",",,,W","0",",,,W","27.25",",W","34.53",",,,W","19.98",",,,W","","","190",",W","190",",W","13.4",",W","19.7",",W"
"USW00003957","2014-09","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","13.90",",,,W","1016.0",",,,W","961.8",",,,W","17.19",",,,W","4.4",",W","946.1","W","137.1",",W","5",",W","3",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","28",",W","8",",W","20140913",",,W","20140930","+,,W","20140930","+,,W","20140902",",,W","20140909",",,W","7.8",",W,13,","0",",,W,30,+","0",",,W,30,+","9.1",",,W,02,","37.2",",W,09,","13.8","W","10.8",",W","21.6",",,,W","62",",,,W","40",",,,W","89",",,,W","0",",,,W","22.54",",W","29.53",",,,W","15.56",",,,W","","","190",",W","180",",W","14.3",",W","18.8",",W"
"USW00003957","2014-10","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","7.87",",,,W","1014.9",",,,W","960.3",",,,W","11.79",",,,W","3.7",",W","980.5","W","34.4",",W","6",",W","2",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","24",",W","3",",W","20141031","+,,W","20141031","+,,W","20141031","+,,W","20141012",",,W","20141026","+,,W","1.1",",W,31,+","0",",,W,31,+","0",",,W,31,+","10.7",",,W,12,","33.3",",W,26,+","103.1","W","89.3",",W","17.9",",,,W","62",",,,W","33",",,,W","92",",,,W","0",",,,W","16.56",",W","24.66",",,,W","8.46",",,,W","","","360",",W","20",",W","15.7",",W","21.5",",W"
